linkId,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
101,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Cas.mp3,,,Час,/Maksim_Tank/Cas_audio.html
102,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Casam_dozdz.mp3,,,Часам дождж,/Maksim_Tank/Casam_dozdz_audio.html
103,ogg,https://files.knihi.com/Knihi/audio-disk-kurhan/Tank.Scascie.ogg,,,Шчасце,/Maksim_Tank/Scascie_audio.html
104,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Ja_tvoj.mp3,,,Я - твой,/Maksim_Tank/Ja_-_tvoj_audio.html
105,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Ja_pomniu.mp3,,,Я помню,/Maksim_Tank/Ja_pomniu_audio.html
106,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Ja_sam.mp3,,,Я сам,/Maksim_Tank/Ja_sam_audio.html
107,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Jakim.mp3,,,Якім,/Maksim_Tank/Jakim_audio.html
108,mp3,https://files.knihi.com/Knihi/audio-staroeradio.ru/Tank_Maksim.Januk_Sialiba.mp3,,,Янук Сяліба,/Maksim_Tank/Januk_Sialiba_audio.html
109,djvu,https://files.knihi.com/Knihi/scanned/Tank.Zbor_kalossia.djvu,,,"Збор калосся : вершы, 1983-1988","/Maksim_Tank/Zbor_kalossia_viersy,_1983-1988.html"
110,djvu,https://files.knihi.com/Knihi/scanned/Tank.Moj_kauceh.djvu,,,Мой каўчэг,/Maksim_Tank/Moj_kauceh.html
111,epub,/Maksim_Tank/Choku.epub,,,Хоку,/Maksim_Tank/Choku.html
112,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Maksim_Tank.Ave_Maria.mp3,,,Авэ Маря,/Maksim_Tank/Ave_Maria_authoraudio.html
113,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Maksim_Tank.Sustreca.mp3,,,Сустрэча,/Maksim_Tank/Sustreca_authoraudio.html
114,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Maksim_Tank.Jak_mnoha_havorym.mp3,,,Як многа гаворым,/Maksim_Tank/Jak_mnoha_havorym_authoraudio.html
115,djvu,https://files.knihi.com/Knihi/scanned-n2/Tank_Maksim.Vybranaje.djvu,,,Выбранае,/Maksim_Tank/Vybranaje.html
116,epub,/Francisak_Bahusevic/Daharaje_resta_vieccia.epub,Францішак Багушэвіч,/Francisak_Bahusevic/,«Дагарае рэшта вецця...»,/Francisak_Bahusevic/Daharaje_resta_vieccia.html
117,epub,/Adam_Mickievic/Da_M---.epub,Адам Міцкевіч,/Adam_Mickievic/,Да М***,/Adam_Mickievic/Da_M---.html
118,epub,/Alaksandar_Puskin/Ancar_1.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Анчар,/Alaksandar_Puskin/Ancar_1.html
