authorId,authorName,authorPath,linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref,hasMeta,Authors,CreationYear,Edition,FirstPublicationYear,LangOrig,Pravapis,PublicationYear,StyleGenre,Title,Translation,SectionAuthor,Title2,AuthorsTranslated,Lang,Source,Uploaded,Year,SectionsTheme,Original1,Original1desc,Original1sha1,FilenameSuffix,Original2,Original2desc,Original2sha1,MaxChapterLevel,Notice,PreparedBy,AuthorsLinked,Description,OriginalCreationYear
83,Пятрусь Броўка,Piatrus_Brouka,083_0039,Вершы,epub,/Piatrus_Brouka/Jak_list_dubovy.epub,,,Як ліст дубовы...,/Piatrus_Brouka/Jak_list_dubovy.html,True,Пятрусь Броўка,1956,"Броўка П. Збор твораў. У 9 т. - Т. 3. Вершы, паэмы, 1954-1964.- Мн.: Маст. літ., 1988. - с. 43?",1956,,A1957,1988?,мастацкі/верш,Як ліст дубовы...,,Вершы,,,,невядомая,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0001,,epub,/Piatro_Hlebka/Ahni_Susvietu.epub,,,Агні Сусвету,/Piatro_Hlebka/Ahni_Susvietu.html,True,Пятро Глебка,1927,"Глебка П. Збор твораў. У 4-х т. Т. 1. Вершы, балады і паэмы /[Аўт. прадм. А. Вялюгін].— Мн.: Маст. літ., 1984.— 319 с. 1 л. партр.4 л. іл.",1928,,A1957,1984,мастацкі/паэма,Агні Сусвету,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0002,,epub,/Piatro_Hlebka/Apoviesc_pra_kania.epub,,,Аповесць пра каня,/Piatro_Hlebka/Apoviesc_pra_kania.html,True,Пятро Глебка,1944,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1947,,A1957,1985,мастацкі/балада,Аповесць пра каня,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0003,,epub,/Piatro_Hlebka/Aposniaja_streca.epub,,,Апошняя стрэча,/Piatro_Hlebka/Aposniaja_streca.html,True,Пятро Глебка,1933,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1934,,A1957,1985,мастацкі/балада,Апошняя стрэча,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0004,,epub,/Piatro_Hlebka/Arka_nad_akijanam.epub,,,Арка над акіянам,/Piatro_Hlebka/Arka_nad_akijanam.html,True,Пятро Глебка,1929-1931,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1930,,A1957,1985,мастацкі/паэма,Арка над акіянам,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0005,,epub,/Piatro_Hlebka/Arlanka.epub,,,Арлянка,/Piatro_Hlebka/Arlanka.html,True,Пятро Глебка,1930-1931,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1931,,A1957,1985,мастацкі/паэма,Арлянка,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0006,,epub,/Piatro_Hlebka/Viersy_1925-1967.epub,,,Вершы (1925-1967),/Piatro_Hlebka/Viersy_1925-1967.html,True,Пятро Глебка,1925-1967,"Глебка П. Збор твораў. У 4-х т. Т. 1. Вершы, балады і паэмы /[Аўт. прадм. А. Вялюгін].— Мн.: Маст. літ., 1984.— 319 с. 1 л. партр.4 л. іл.",1925-1967; 1970; 1976; 1980; 1984,,A1957,1984,мастацкі/верш,Вершы (1925-1967),,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0007,,epub,/Piatro_Hlebka/Hieroj_i_partyzanka.epub,,,Герой і партызанка,/Piatro_Hlebka/Hieroj_i_partyzanka.html,True,Пятро Глебка,1928,"Глебка П. Збор твораў. У 4-х т. Т. 1. Вершы, балады і паэмы /[Аўт. прадм. А. Вялюгін].— Мн.: Маст. літ., 1984.— 319 с. 1 л. партр.4 л. іл.",1928,,A1957,1984,мастацкі/балада,Герой і партызанка,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0008,,epub,/Piatro_Hlebka/Dvanaccaty_zjezd_KPB.epub,,,Дванаццаты з'езд КПБ,/Piatro_Hlebka/Dvanaccaty_zjezd_KPB.html,True,Пятро Глебка,1929,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1929,,A1957,1985,мастацкі/балада,Дванаццаты з'езд КПБ,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0009,,epub,/Piatro_Hlebka/Dvaccaty_hod.epub,,,Дваццаты год,/Piatro_Hlebka/Dvaccaty_hod.html,True,Пятро Глебка,1933,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1933,,A1957,1985,мастацкі/балада,Дваццаты год,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0010,,epub,/Piatro_Hlebka/Kara.epub,,,Кара,/Piatro_Hlebka/Kara.html,True,Пятро Глебка,1933-1934,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1934,,A1957,1985,мастацкі/балада,Кара,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0011,,epub,/Piatro_Hlebka/Karmensita.epub,,,Кармэнсіта,/Piatro_Hlebka/Karmensita.html,True,Пятро Глебка,1932-1934,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1933; 1935,,A1957,1985,мастацкі/паэма,Кармэнсіта,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0012,,epub,/Piatro_Hlebka/Kryvavaja_niadziela.epub,,,Крывавая нядзеля,/Piatro_Hlebka/Kryvavaja_niadziela.html,True,Пятро Глебка,1929,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1929,,A1957,1985,мастацкі/балада,Крывавая нядзеля,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0013,,epub,/Piatro_Hlebka/Kurhan.epub,,,Курган,/Piatro_Hlebka/Kurhan.html,True,Пятро Глебка,1926,"Глебка П. Збор твораў. У 4-х т. Т. 1. Вершы, балады і паэмы /[Аўт. прадм. А. Вялюгін].—Мн.: Маст. літ., 1984.— 319 с. 1 л. партр.4 л. іл.",1926,,A1957,1984,мастацкі/балада,Курган,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0014,,epub,/Piatro_Hlebka/Lasnoje_vodhulle.epub,,,Лясное водгулле,/Piatro_Hlebka/Lasnoje_vodhulle.html,True,Пятро Глебка,24.12.1945,"Глебка П. Збор твораў: У 4-х т. Т. 3. Драматычныя творы.-Мн.: Маст. літ., 1985.-334 с., 4 л. іл.",1971,,A1957,1985,мастацкі/п’еса,Лясное водгулле,,,,,,скан,,,Драматургія,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0015,,epub,/Piatro_Hlebka/Matcyny_kazki.epub,,,Матчыны казкі,/Piatro_Hlebka/Matcyny_kazki.html,True,Пятро Глебка,1928,"Глебка П. Збор твораў. У 4-х т. Т. 1. Вершы, балады і паэмы /[Аўт. прадм. А. Вялюгін].— Мн.: Маст. літ., 1984.— 319 с. 1 л. партр.4 л. іл.",1928,,A1957,1984,мастацкі/паэма,Матчыны казкі,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0016,,epub,/Piatro_Hlebka/Muznasc.epub,,,Мужнасць,/Piatro_Hlebka/Muznasc.html,True,Пятро Глебка,04.01.1934,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1934,,A1957,1985,мастацкі/паэма,Мужнасць,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0017,,epub,/Piatro_Hlebka/Nad_Biarozaj-rakoj.epub,,,Над Бярозай-ракой,/Piatro_Hlebka/Nad_Biarozaj-rakoj.html,True,Пятро Глебка,1939,"Глебка П. Збор твораў: У 4-х т. Т. 3. Драматычныя творы.- Мн.: Маст. літ., 1985.- 334 с., 4 л. іл.",1940,,A1957,1985,мастацкі/п’еса,Над Бярозай-ракой,,,,,,скан,,,Драматургія,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0018,,epub,/Piatro_Hlebka/Noc_u_vajskovych_lahierach.epub,,,Ноч у вайсковых лагерах,/Piatro_Hlebka/Noc_u_vajskovych_lahierach.html,True,Пятро Глебка,1932,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1932,,A1957,1985,мастацкі/балада,Ноч у вайсковых лагерах,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0019,,epub,/Piatro_Hlebka/Pamiaci_UILenina.epub,,,Памяці У.І.Леніна,/Piatro_Hlebka/Pamiaci_UILenina.html,True,Пятро Глебка,1926,"Глебка П. Збор твораў. У 4-х т. Т. 1. Вершы, балады і паэмы /[Аўт. прадм. А. Вялюгін].— Мн.: Маст. літ., 1984.— 319 с. 1 л. партр.4 л. іл.",1926,,A1957,1984,мастацкі/балада,Памяці У.І.Леніна,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0020,,epub,/Piatro_Hlebka/Partyzany.epub,,,Партызаны,/Piatro_Hlebka/Partyzany.html,True,Пятро Глебка,07.03.1943,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1943,,A1957,1985,мастацкі/балада,Партызаны,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0021,,epub,/Piatro_Hlebka/Paslaniec.epub,,,Пасланец,/Piatro_Hlebka/Paslaniec.html,True,Пятро Глебка,1943,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1947,,A1957,1985,мастацкі/балада,Пасланец,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0022,,epub,/Piatro_Hlebka/Piesni_zaloby.epub,,,Песні жалобы,/Piatro_Hlebka/Piesni_zaloby.html,True,Пятро Глебка,1928,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1928,,A1957,1985,мастацкі/балада,Песні жалобы,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0023,,epub,/Piatro_Hlebka/Piesni_minulaj_vajny.epub,,,Песні мінулай вайны,/Piatro_Hlebka/Piesni_minulaj_vajny.html,True,Пятро Глебка,1933,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1935,,A1957,1985,мастацкі/балада,Песні мінулай вайны,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0024,,epub,/Piatro_Hlebka/Piesni_pryhonu.epub,,,Песні прыгону,/Piatro_Hlebka/Piesni_pryhonu.html,True,Пятро Глебка,1934,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1938,,A1957,1985,мастацкі/балада,Песні прыгону,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0025,,epub,/Piatro_Hlebka/Pra_viasnu_i_revalucyju.epub,,,Пра вясну і рэвалюцыю,/Piatro_Hlebka/Pra_viasnu_i_revalucyju.html,True,Пятро Глебка,1932,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1933,,A1957,1985,мастацкі/балада,Пра вясну і рэвалюцыю,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0026,,epub,/Piatro_Hlebka/Rytmy.epub,,,Рытмы,/Piatro_Hlebka/Rytmy.html,True,Пятро Глебка,1929-1930,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1935,,A1957,1985,мастацкі/балада,Рытмы,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0027,,epub,/Piatro_Hlebka/Sviatlo_z_Uschodu.epub,,,Святло з Усходу,/Piatro_Hlebka/Sviatlo_z_Uschodu.html,True,Пятро Глебка,1946-1957,"Глебка П. Збор твораў: У 4-х т. Т. 3. Драматычныя творы.- Мн.: Маст. літ., 1985.- 334 с., 4 л. іл.",1957,,A1957,1985,мастацкі/п’еса,Святло з Усходу,,,,,,скан,,,Драматургія,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0028,,epub,/Piatro_Hlebka/Son_u_piersamajskuju_noc.epub,,,Сон у першамайскую ноч,/Piatro_Hlebka/Son_u_piersamajskuju_noc.html,True,Пятро Глебка,1927,"Глебка П. Збор твораў. У 4-х т. Т. 1. Вершы, балады і паэмы /[Аўт. прадм. А. Вялюгін].— Мн.: Маст. літ., 1984.— 319 с. 1 л. партр.4 л. іл.",1928,,A1957,1984,мастацкі/балада,Сон у першамайскую ноч,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0029,,epub,/Piatro_Hlebka/Tryvozny_sihnal.epub,,,Трывожны сігнал,/Piatro_Hlebka/Tryvozny_sihnal.html,True,Пятро Глебка,1929,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1929,,A1957,1985,мастацкі/паэма,Трывожны сігнал,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0030,,epub,/Piatro_Hlebka/Trylohija_adnaje_historyi.epub,,,Трылогія аднае гісторыі,/Piatro_Hlebka/Trylohija_adnaje_historyi.html,True,Пятро Глебка,1929,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1935,,A1957,1985,мастацкі/балада,Трылогія аднае гісторыі,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0031,,epub,/Piatro_Hlebka/U_darohu.epub,,,У дарогу,/Piatro_Hlebka/U_darohu.html,True,Пятро Глебка,1928,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1929,,A1957,1985,мастацкі/балада,У дарогу,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0032,,epub,/Piatro_Hlebka/U_padarozzy.epub,,,У падарожжы,/Piatro_Hlebka/U_padarozzy.html,True,Пятро Глебка,1928,"Глебка П. Збор твораў. У 4-х т. Т. 1. Вершы, балады і паэмы /[Аўт. прадм. А. Вялюгін].— Мн.: Маст. літ., 1984.— 319 с. 1 л. партр.4 л. іл.",1928,,A1957,1984,мастацкі/балада,У падарожжы,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0033,,epub,/Piatro_Hlebka/U_tyja_dni.epub,,,У тыя дні,/Piatro_Hlebka/U_tyja_dni.html,True,Пятро Глебка,1937,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1937; 1947,,A1957,1985,мастацкі/паэма,У тыя дні,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0034,,epub,/Piatro_Hlebka/Chada_padziej.epub,,,Хада падзей,/Piatro_Hlebka/Chada_padziej.html,True,Пятро Глебка,1929,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1929,,A1957,1985,"мастацкі/балада,мастацкі/паэма",Хада падзей,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0035,,epub,/Piatro_Hlebka/Ema.epub,,,Эма,/Piatro_Hlebka/Ema.html,True,Пятро Глебка,1931,"Глебка П. Збор твораў. У 4-х т. Т. 2. Балады. Паэмы.- Мн.: Маст. літ., 1985.- 351 с., 4 л. іл.",1932,,A1957,1985,мастацкі/паэма,Эма,,,,,,скан,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0044,Пераклады,epub,/Michail_Lermantau/Paet_Hlebka.epub,Міхаіл Лермантаў,/Michail_Lermantau/,Паэт,/Michail_Lermantau/Paet_Hlebka.html,True,Міхаіл Лермантаў,,,,rus,,,,Паэт,Пятро Глебка,Вершы,,,,,,,,,,,Hlebka,,,,,у перакладзе П. Глебкі,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0045,Пераклады,epub,/Michail_Lermantau/Chmary_Hlebka.epub,Міхаіл Лермантаў,/Michail_Lermantau/,Хмары,/Michail_Lermantau/Chmary_Hlebka.html,True,Міхаіл Лермантаў,,,,rus,,,,Хмары,Пятро Глебка,Вершы,,,,,,,,,,,Hlebka,,,,,у перакладзе П. Глебкі,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0046,Пераклады,epub,/Alaksandar_Puskin/Viazien_5.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Вязень,/Alaksandar_Puskin/Viazien_5.html,True,Аляксандар Пушкін,,,,rus,,,,Вязень,Пятро Глебка,Вершы,,,,,,,,,,,5,,,,,у перакладзе П. Глебкі,,,,1822
84,Пятро Глебка,Piatro_Hlebka,084_0047,Пераклады,epub,/Alaksandar_Puskin/Da_Caadajeva.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Да Чаадаева,/Alaksandar_Puskin/Da_Caadajeva.html,True,Аляксандар Пушкін,,,,rus,,,,Да Чаадаева,Пятро Глебка,Вершы,,,,,,,,,,,,,,,,,,,,1818?
84,Пятро Глебка,Piatro_Hlebka,084_0048,Пераклады,epub,/Alaksandar_Puskin/Zimovy_viecar_hlebka.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Зімовы вечар,/Alaksandar_Puskin/Zimovy_viecar_hlebka.html,True,Аляксандар Пушкін,,,,rus,,,,Зімовы вечар,Пятро Глебка,Вершы,,,,,,,,,,,hlebka,,,,,у перакладзе П.Глебкі,,,,1825
84,Пятро Глебка,Piatro_Hlebka,084_0049,Пераклады,epub,/Alaksandar_Puskin/Kaukaz.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Каўказ,/Alaksandar_Puskin/Kaukaz.html,True,Аляксандар Пушкін,,,,rus,,,,Каўказ,Пятро Глебка,Вершы,,,,,,,,,,,,,,,,,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0050,Пераклады,epub,/Alaksandar_Puskin/Ptuska_hlebka.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Птушка,/Alaksandar_Puskin/Ptuska_hlebka.html,True,Аляксандар Пушкін,,,,rus,,,,Птушка,Пятро Глебка,Вершы,,,,,,,,,,,hlebka,,,,,у перакладзе П. Глебкі,,,,
84,Пятро Глебка,Piatro_Hlebka,084_0051,Пераклады,epub,/Alaksandar_Puskin/U_Sibir_4.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,У Сібір,/Alaksandar_Puskin/U_Sibir_4.html,True,Аляксандар Пушкін,,,,rus,,,,У Сібір,Пятро Глебка,Вершы,,,,,,,,,,,4,,,,,,,,,1827
84,Пятро Глебка,Piatro_Hlebka,084_0052,Пераклады,epub,/Alaksandar_Puskin/Chmara_2.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Хмара,/Alaksandar_Puskin/Chmara_2.html,True,Аляксандар Пушкін,,,,rus,,,,Хмара,Пятро Глебка,Вершы,,,,,,,,,,,2,,,,,у перакладзе П.Глебкі,,,,
94,Алесь Звонак,Ales_Zvonak,094_0001,Вершы,epub,/Ales_Zvonak/Harbuz.epub,,,Гарбуз,/Ales_Zvonak/Harbuz.html,True,Алесь Звонак,1972,,1972,,,,мастацкі/верш,Гарбуз,,Вершы,,,,"Звонак, Алесь.  Сябрына :  Выбраныя творы: Вершы.Паэмы,1925-1985 /  Алесь Звонак. -  Мн. :  Маст.літ., 1987. -  383с.,1л.партр.",2011-09-06T08:00:00,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0002,Вершы,epub,/Ales_Zvonak/Nad_biezdanniu.epub,,,Над безданню,/Ales_Zvonak/Nad_biezdanniu.html,True,Алесь Звонак,1946,,1995?,,,,мастацкі/верш,Над безданню,,Вершы,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0003,Вершы,epub,/Ales_Zvonak/Rok-saniet.epub,,,Рок-санет,/Ales_Zvonak/Rok-saniet.html,True,Алесь Звонак,1990?,,1991,,,,мастацкі/верш,Рок-санет,,Вершы,,,,,2011-01-12T00:00:00Z,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0004,Вершы,epub,/Ales_Zvonak/Cien_Jeufrasinni.epub,,,Цень Еўфрасінні,/Ales_Zvonak/Cien_Jeufrasinni.html,True,Алесь Звонак,1927,,1967?,,,,мастацкі/верш,Цень Еўфрасінні,,Вершы,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0006,Зборнікі,epub,"/Ales_Zvonak/Asienni_cholad,_styn_i_biezdarozza.epub",,,"""Асенні холад, стынь і бездарожжа...""","/Ales_Zvonak/Asienni_cholad,_styn_i_biezdarozza.html",True,Алесь Звонак,1927,,,,A2008,,,"""Асенні холад, стынь і бездарожжа...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0007,Зборнікі,epub,"/Ales_Zvonak/Asfalt,_i_pyl.epub",,,"""Асфальт, і пыл...""","/Ales_Zvonak/Asfalt,_i_pyl.html",True,Алесь Звонак,1962,,,,A2008,,,"""Асфальт, і пыл...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0008,Зборнікі,epub,/Ales_Zvonak/Biez_krylau_piesni_nie_uzlaciec_vysoka.epub,,,"""Без крылаў песні не ўзляцець высока...""",/Ales_Zvonak/Biez_krylau_piesni_nie_uzlaciec_vysoka.html,True,Алесь Звонак,1971,,,,A2008,,,"""Без крылаў песні не ўзляцець высока...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0009,Зборнікі,epub,/Ales_Zvonak/Vajna_razmiala_nas.epub,,,"""Вайна размяла нас...""",/Ales_Zvonak/Vajna_razmiala_nas.html,True,Алесь Звонак,1947,,,,A2008,,,"""Вайна размяла нас...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0010,Зборнікі,epub,/Ales_Zvonak/Vieras_ryzavaty.epub,,,"""Верас рыжаваты...""",/Ales_Zvonak/Vieras_ryzavaty.html,True,Алесь Звонак,1946,,,,A2008,,,"""Верас рыжаваты...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0011,Зборнікі,epub,/Ales_Zvonak/Viecier_nosic_lohkija_sniazynki.epub,,,"""Вецер носіць лёгкія сняжынкі...""",/Ales_Zvonak/Viecier_nosic_lohkija_sniazynki.html,True,Алесь Звонак,1944,,,,A2008,,,"""Вецер носіць лёгкія сняжынкі...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0012,Зборнікі,epub,/Ales_Zvonak/Viecar_Hadzina_katoraja.epub,,,"""Вечар. Гадзіна каторая?..""",/Ales_Zvonak/Viecar_Hadzina_katoraja.html,True,Алесь Звонак,1927,,,,A2008,,,"""Вечар. Гадзіна каторая?..""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0013,Зборнікі,epub,/Ales_Zvonak/Vypadkova_zirni.epub,,,"""Выпадкова зірні...""",/Ales_Zvonak/Vypadkova_zirni.html,True,Алесь Звонак,1949,,,,A2008,,,"""Выпадкова зірні...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0014,Зборнікі,epub,/Ales_Zvonak/Haryc_tajha.epub,,,"""Гарыць тайга...""",/Ales_Zvonak/Haryc_tajha.html,True,Алесь Звонак,1949,,,,A2008,,,"""Гарыць тайга...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0015,Зборнікі,epub,/Ales_Zvonak/Hornyja_reki_pa_zvilinach_recysc.epub,,,"""Горныя рэкі па звілінах рэчышч...""",/Ales_Zvonak/Hornyja_reki_pa_zvilinach_recysc.html,True,Алесь Звонак,1946,,,,A2008,,,"""Горныя рэкі па звілінах рэчышч...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0016,Зборнікі,epub,/Ales_Zvonak/Daharela_zara_u_niebakrai.epub,,,"""Дагарэла зара ў небакраі...""",/Ales_Zvonak/Daharela_zara_u_niebakrai.html,True,Алесь Звонак,1926,,,,A2008,,,"""Дагарэла зара ў небакраі...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0017,Зборнікі,epub,/Ales_Zvonak/Dauno_tryvohi_praplyli.epub,,,"""Даўно трывогі праплылі...""",/Ales_Zvonak/Dauno_tryvohi_praplyli.html,True,Алесь Звонак,1929,,,,A2008,,,"""Даўно трывогі праплылі...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0018,Зборнікі,epub,"/Ales_Zvonak/Dozdz_idzie,_i_na_sercy_markotna.epub",,,"""Дождж ідзе, і на сэрцы маркотна...""","/Ales_Zvonak/Dozdz_idzie,_i_na_sercy_markotna.html",True,Алесь Звонак,1946,,,,A2008,,,"""Дождж ідзе, і на сэрцы маркотна...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0019,Зборнікі,epub,/Ales_Zvonak/Douha_byu_prytulkam_mnie_padval.epub,,,"""Доўга быў прытулкам мне падвал...""",/Ales_Zvonak/Douha_byu_prytulkam_mnie_padval.html,True,Алесь Звонак,,,,,A2008,,,"""Доўга быў прытулкам мне падвал...""",,,,,,,,,,,,,,,,,,,,,,
94,Алесь Звонак,Ales_Zvonak,094_0020,Зборнікі,epub,/Ales_Zvonak/Z_drobnaha_vialikaje.epub,,,"""З дробнага вялікае...""",/Ales_Zvonak/Z_drobnaha_vialikaje.html,True,Алесь Звонак,1971,,,,A2008,,,"""З дробнага вялікае...""",,,,,,,,,,,,,,,,,,,,,,
