author_id;author_name;author_lifetime;author_born;author_died;author_gender;priority;isNationalPoet;v1;author_wkpd_url;author_other_url;src_knihi_url;src_vershyRu_url;src_other_url;author_poemCount;src_knihi_path
216;Хведар Чэрня;1939-1983;1939;1983;m;;;;https://be.wikipedia.org/wiki/%D0%A5%D0%B2%D0%B5%D0%B4%D0%B0%D1%80_%D0%A7%D1%8D%D1%80%D0%BD%D1%8F ;;;;;;
217;Васіль Макарэвіч;1939-2017;1939;2017;m;;;;https://be.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D1%96%D0%BB%D1%8C_%D0%A1%D1%86%D1%8F%D0%BF%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D1%8D%D0%B2%D1%96%D1%87 ;;;;;;
218;Анатоль Канапелька;1939-2002;1939;2002;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C_%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B5%D0%B2%D1%96%D1%87_%D0%9A%D0%B0%D0%BD%D0%B0%D0%BF%D0%B5%D0%BB%D1%8C%D0%BA%D0%B0 ;;;;;;
219;Зніч;1939-;1939;;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%B3_%D0%90%D0%BD%D0%B4%D1%80%D1%8D%D0%B5%D0%B2%D1%96%D1%87_%D0%91%D0%B5%D0%BC%D0%B1%D0%B5%D0%BB%D1%8C ;;;;;;
220;Леанід Дайнека;1940-2019;1940;2019;m;;;;https://be.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B0%D0%BD%D1%96%D0%B4_%D0%9C%D0%B0%D1%80%D1%86%D1%96%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%94%D0%B0%D0%B9%D0%BD%D0%B5%D0%BA%D0%B0 ;;;;;;
221;Ян Чыквін;1940-;1940;;m;;;;https://be.wikipedia.org/wiki/%D0%AF%D0%BD_%D0%A7%D1%8B%D0%BA%D0%B2%D1%96%D0%BD ;;;;;;
222;Ніна Загорская;1940-;1940;;f;;;;https://be.wikipedia.org/wiki/%D0%9D%D1%96%D0%BD%D0%B0_%D0%A1%D1%8B%D0%BC%D0%BE%D0%BD%D0%B0%D1%9E%D0%BD%D0%B0_%D0%97%D0%B0%D0%B3%D0%BE%D1%80%D1%81%D0%BA%D0%B0%D1%8F ;;;;;;
223;Васіль Жуковіч;1939-;1939;;m;;;;https://be.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D1%96%D0%BB%D1%8C_%D0%90%D0%BB%D1%8F%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D1%96%D1%87_%D0%96%D1%83%D0%BA%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
224;Вячаслаў Дашкевіч;1941-;1941;;m;!;;;https://be.wikipedia.org/wiki/%D0%92%D1%8F%D1%87%D0%B0%D1%81%D0%BB%D0%B0%D1%9E_%D0%86%D0%BE%D1%81%D1%96%D1%84%D0%B0%D0%B2%D1%96%D1%87_%D0%94%D0%B0%D1%88%D0%BA%D0%B5%D0%B2%D1%96%D1%87 ;;;;;;
225;Анатоль Сербантовіч;1941-1970;1941;1970;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C_%D0%A1%D1%82%D0%B0%D0%BD%D1%96%D1%81%D0%BB%D0%B0%D0%B2%D0%B0%D0%B2%D1%96%D1%87_%D0%A1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D1%82%D0%BE%D0%B2%D1%96%D1%87 ;;https://knihi.com/Anatol_Sierbantovic/;;;;Anatol_Sierbantovic
226;Іван Ласкоў;1941-1994;1941;1994;m;;;;https://be.wikipedia.org/wiki/%D0%86%D0%B2%D0%B0%D0%BD_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9B%D0%B0%D1%81%D0%BA%D0%BE%D1%9E ;;;;;;
227;Мікола Маляўка;1941-;1941;;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9C%D0%B0%D0%BB%D1%8F%D1%9E%D0%BA%D0%B0 ;;;;;;
228;Вера Вярба;1942-2012;1942;2012;f;;;;https://be.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D0%B0_%D0%92%D1%8F%D1%80%D0%B1%D0%B0 ;;;;;;
229;Іван Арабейка;1942-;1942;;m;;;;https://be.wikipedia.org/wiki/%D0%86%D0%B2%D0%B0%D0%BD_%D0%90%D1%80%D0%B0%D0%B1%D0%B5%D0%B9%D0%BA%D0%B0 ;;;;;;
230;Сяргей Панізнік;1942-;1942;;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%A1%D1%8F%D1%80%D0%B3%D0%B5%D0%B9_%D0%A1%D1%86%D1%8F%D0%BF%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9F%D0%B0%D0%BD%D1%96%D0%B7%D0%BD%D1%96%D0%BA ;;https://knihi.com/Siarhiej_Paniznik/;;;;Siarhiej_Paniznik
231;Рыгор Яўсееў;1942-2004;1942;2004;m;;;;;http://catalog.library.mogilev.by/kray/Znak_new/mogreglib/101.htm ;;;;;
232;Мікола Чарняўскі;1943-;1943;;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B9_%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B5%D0%B2%D1%96%D1%87_%D0%A7%D0%B0%D1%80%D0%BD%D1%8F%D1%9E%D1%81%D0%BA%D1%96 ;;;;;;
233;Мар'ян Дукса;1943-2019;1943;2019;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%E2%80%99%D1%8F%D0%BD_%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B5%D0%B2%D1%96%D1%87_%D0%94%D1%83%D0%BA%D1%81%D0%B0 ;;;;;;
234;Мікола Федзюковіч;1943-1997;1943;1997;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B9_%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B5%D0%B2%D1%96%D1%87_%D0%A4%D0%B5%D0%B4%D0%B7%D1%8E%D0%BA%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
235;Ніна Мацяш;1943-2008;1943;2008;f;!;;TRUE;https://be.wikipedia.org/wiki/%D0%9D%D1%96%D0%BD%D0%B0_%D0%86%D0%BE%D1%81%D1%96%D1%84%D0%B0%D1%9E%D0%BD%D0%B0_%D0%9C%D0%B0%D1%86%D1%8F%D1%88 ;;https://knihi.com/Nina_Macias/;http://vershy.ru/category/n%D1%96na-matsyash;;;Nina_Macias
236;Генадзь Дзмітрыеў;1943-;1943;;m;;;;https://be.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D0%B0%D0%B4%D0%B7%D1%8C_%D0%A0%D1%8B%D0%B3%D0%BE%D1%80%D0%B0%D0%B2%D1%96%D1%87_%D0%94%D0%B7%D0%BC%D1%96%D1%82%D1%80%D1%8B%D0%B5%D1%9E ;;;;;;
237;Казімір Камейша;1943-;1943;;m;;;;https://be.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%92%D1%96%D0%BA%D0%B5%D0%BD%D1%86%D1%8C%D0%B5%D0%B2%D1%96%D1%87_%D0%9A%D0%B0%D0%BC%D0%B5%D0%B9%D1%88%D0%B0 ;;;;;;
238;Уладзімір Лісіцын;1944-1973;1944;1973;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%A1%D1%8F%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D1%96%D1%87_%D0%9B%D1%96%D1%81%D1%96%D1%86%D1%8B%D0%BD ;;https://knihi.com/Uladzimir_Lisicyn/;;;;Uladzimir_Lisicyn
239;Марыя Шаўчонак;1944-;1944;;f;;;;https://be.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%8B%D1%8F_%D0%A1%D1%96%D0%BB%D0%B0%D0%BD%D1%86%D1%8C%D0%B5%D1%9E%D0%BD%D0%B0_%D0%A8%D0%B0%D1%9E%D1%87%D0%BE%D0%BD%D0%B0%D0%BA ;;;;;;
240;Вольга Іпатава;1945-;1945;;f;;;;https://be.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D1%8C%D0%B3%D0%B0_%D0%9C%D1%96%D1%85%D0%B0%D0%B9%D0%BB%D0%B0%D1%9E%D0%BD%D0%B0_%D0%86%D0%BF%D0%B0%D1%82%D0%B0%D0%B2%D0%B0 ;;;;;;
241;Таіса Бондар;1945-2005;1945;2005;f;;;;https://be.wikipedia.org/wiki/%D0%A2%D0%B0%D1%96%D1%81%D0%B0_%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B5%D1%9E%D0%BD%D0%B0_%D0%91%D0%BE%D0%BD%D0%B4%D0%B0%D1%80 ;;;;;;
242;Рыгор Семашкевіч;1945-1982;1945;1982;m;;;;https://be.wikipedia.org/wiki/%D0%A0%D1%8B%D0%B3%D0%BE%D1%80_%D0%9C%D1%96%D1%85%D0%B0%D0%B9%D0%BB%D0%B0%D0%B2%D1%96%D1%87_%D0%A1%D0%B5%D0%BC%D0%B0%D1%88%D0%BA%D0%B5%D0%B2%D1%96%D1%87 ;;;;;;
243;Уладзімір Дзюба;1946-;1946;;m;;;;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%94%D0%B7%D1%8E%D0%B1%D0%B0 ;;;;;;
244;Валянціна Коўтун;1946-2011;1946;2011;f;;;;https://be.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D1%8F%D0%BD%D1%86%D1%96%D0%BD%D0%B0_%D0%9C%D1%96%D1%85%D0%B0%D0%B9%D0%BB%D0%B0%D1%9E%D0%BD%D0%B0_%D0%9A%D0%BE%D1%9E%D1%82%D1%83%D0%BD ;;;;;;
245;Уладзімір Някляеў;1946-;1946;;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%9F%D1%80%D0%B0%D0%BA%D0%BE%D0%BF%D0%B0%D0%B2%D1%96%D1%87_%D0%9D%D1%8F%D0%BA%D0%BB%D1%8F%D0%B5%D1%9E ;;https://knihi.com/Uladzimir_Niaklajeu/;http://vershy.ru/category/uladzimir-nyaklyaeu;;;Uladzimir_Niaklajeu
246;Віктар Гардзей;1946-;1946;;m;;;;https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%82%D0%B0%D1%80_%D0%9A%D0%B0%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%86%D1%96%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%93%D0%B0%D1%80%D0%B4%D0%B7%D0%B5%D0%B9 ;;;;;;
247;Алег Салтук;1946-2015;1946;2015;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%B3_%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80%D0%B0%D0%B2%D1%96%D1%87_%D0%A1%D0%B0%D0%BB%D1%82%D1%83%D0%BA ;;;;;;
248;Сяргей Законнікаў;1946-;1946;;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%A1%D1%8F%D1%80%D0%B3%D0%B5%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%97%D0%B0%D0%BA%D0%BE%D0%BD%D0%BD%D1%96%D0%BA%D0%B0%D1%9E ;;;http://vershy.ru/category/syargei-zakonnikau;https://belarusy.net/syargej-zakonnikau/;;
249;Святлана Басуматрава;1946-2016;1946;2016;f;;;;https://be.wikipedia.org/wiki/%D0%A1%D0%B2%D1%8F%D1%82%D0%BB%D0%B0%D0%BD%D0%B0_%D0%9C%D1%96%D1%85%D0%B0%D0%B9%D0%BB%D0%B0%D1%9E%D0%BD%D0%B0_%D0%91%D0%B0%D1%81%D1%83%D0%BC%D0%B0%D1%82%D1%80%D0%B0%D0%B2%D0%B0 ;;;;;;
250;Алесь Камароўскі;1947-;1947;;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%9A%D0%B0%D0%BC%D0%B0%D1%80%D0%BE%D1%9E%D1%81%D0%BA%D1%96 ;;;;;;
251;Раіса Баравікова ;1947-;1947;;f;!;;TRUE;https://be.wikipedia.org/wiki/%D0%A0%D0%B0%D1%96%D1%81%D0%B0_%D0%90%D0%BD%D0%B4%D1%80%D1%8D%D0%B5%D1%9E%D0%BD%D0%B0_%D0%91%D0%B0%D1%80%D0%B0%D0%B2%D1%96%D0%BA%D0%BE%D0%B2%D0%B0 ;;https://knihi.com/Raisa_Baravikova/;;;;Raisa_Baravikova
252;Юрка Голуб;1947-2020;1947;2020;m;;;;https://be.wikipedia.org/wiki/%D0%AE%D1%80%D0%BA%D0%B0_%D0%93%D0%BE%D0%BB%D1%83%D0%B1 ;;;;;;
253;Соф'я Шах;1947-;1947;;f;;;;https://be.wikipedia.org/wiki/%D0%A1%D0%BE%D1%84%E2%80%99%D1%8F_%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B5%D1%9E%D0%BD%D0%B0_%D0%A8%D0%B0%D1%85 ;;;;;;
254;Алесь Разанаў;1947-;1947;;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%A1%D1%86%D1%8F%D0%BF%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%A0%D0%B0%D0%B7%D0%B0%D0%BD%D0%B0%D1%9E ;;https://knihi.com/Ales_Razanau/;http://vershy.ru/category/ales-razana%D1%9E;;;Ales_Razanau
255;Навум Гальпяровіч;1948-;1948;;m;;;;https://be.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B2%D1%83%D0%BC_%D0%AF%D0%BA%D0%B0%D1%9E%D0%BB%D0%B5%D0%B2%D1%96%D1%87_%D0%93%D0%B0%D0%BB%D1%8C%D0%BF%D1%8F%D1%80%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
256;Леанід Якубовіч;1948-1970;1948;1970;m;;;;https://be.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B0%D0%BD%D1%96%D0%B4_%D0%AF%D1%9E%D0%B3%D0%B5%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%AF%D0%BA%D1%83%D0%B1%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
257;Генадзь Пашкоў;1948-;1948;;m;;;;https://be.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D0%B0%D0%B4%D0%B7%D1%8C_%D0%9F%D1%8F%D1%82%D1%80%D0%BE%D0%B2%D1%96%D1%87_%D0%9F%D0%B0%D1%88%D0%BA%D0%BE%D1%9E ;;;;;;
258;Любоў Філімонава;1948-;1948;;f;;;;https://be.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D1%9E_%D0%90%D0%BB%D1%8F%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0%D1%9E%D0%BD%D0%B0_%D0%A4%D1%96%D0%BB%D1%96%D0%BC%D0%BE%D0%BD%D0%B0%D0%B2%D0%B0 ;;;;;;
259;Віктар Ярац;1948-;1948;;m;;;;https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%82%D0%B0%D1%80_%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80%D0%B0%D0%B2%D1%96%D1%87_%D0%AF%D1%80%D0%B0%D1%86 ;;;;;;
260;Мікола Пракаповіч;1948-;1948;;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B9_%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B5%D0%B2%D1%96%D1%87_%D0%9F%D1%80%D0%B0%D0%BA%D0%B0%D0%BF%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
261;Яўгенія Янішчыц;1948-1988;1948;1988;f;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%AF%D1%9E%D0%B3%D0%B5%D0%BD%D1%96%D1%8F_%D0%86%D0%BE%D1%81%D1%96%D1%84%D0%B0%D1%9E%D0%BD%D0%B0_%D0%AF%D0%BD%D1%96%D1%88%D1%87%D1%8B%D1%86 ;;https://knihi.com/Jauhienija_Janiscyc/;http://vershy.ru/category/ya%D1%9Egen%D1%96ya-yan%D1%96shchyts;;;Jauhienija_Janiscyc
262;Пятро Ламан;1949-;1949;;m;;;;https://be.wikipedia.org/wiki/%D0%9F%D1%91%D1%82%D1%80_%D0%90%D0%BB%D1%8F%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0%D0%B2%D1%96%D1%87_%D0%9B%D0%B0%D0%BC%D0%B0%D0%BD ;;;;;;
263;Алена Руцкая;1950-;1950;;f;;;;;;;;;;
264;Зінаіда Дудзюк;1950-;1950;;f;;;;https://be.wikipedia.org/wiki/%D0%97%D1%96%D0%BD%D0%B0%D1%96%D0%B4%D0%B0_%D0%86%D0%BE%D1%81%D1%96%D1%84%D0%B0%D1%9E%D0%BD%D0%B0_%D0%94%D1%83%D0%B4%D0%B7%D1%8E%D0%BA ;;;;;;
265;Леанід Галубовіч;1950-;1950;;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B0%D0%BD%D1%96%D0%B4_%D0%9C%D1%96%D1%85%D0%B0%D0%B9%D0%BB%D0%B0%D0%B2%D1%96%D1%87_%D0%93%D0%B0%D0%BB%D1%83%D0%B1%D0%BE%D0%B2%D1%96%D1%87;;https://knihi.com/Leanid_Halubovic/;http://vershy.ru/category/lean%D1%96d-galubov%D1%96ch;;;Leanid_Halubovic
266;Галіна Каржанеўская;1950-;1950;;f;;;;https://be.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D1%96%D0%BD%D0%B0_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B5%D1%9E%D0%BD%D0%B0_%D0%9A%D0%B0%D1%80%D0%B6%D0%B0%D0%BD%D0%B5%D1%9E%D1%81%D0%BA%D0%B0%D1%8F;;;;;;
267;Міхась Башлакоў;1951-;1951;;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D1%85%D0%B0%D1%96%D0%BB_%D0%97%D0%B0%D1%85%D0%B0%D1%80%D0%B0%D0%B2%D1%96%D1%87_%D0%91%D0%B0%D1%88%D0%BB%D0%B0%D0%BA%D0%BE%D1%9E;;;;;;
268;Алесь Каско;1951-2017;1951;2017;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%9A%D0%B0%D1%81%D0%BA%D0%BE;;;;;;
269;Людміла Паўлікава;1952-;1952;;f;;;;https://be.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B4%D0%BC%D1%96%D0%BB%D0%B0_%D0%A4%D1%91%D0%B4%D0%B0%D1%80%D0%B0%D1%9E%D0%BD%D0%B0_%D0%A5%D0%B5%D0%B9%D0%B4%D0%B0%D1%80%D0%B0%D0%B2%D0%B0 ;;;;;;
270;Алесь Емяльянаў;1952-2005;1952;2005;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%95%D0%BC%D1%8F%D0%BB%D1%8C%D1%8F%D0%BD%D0%B0%D1%9E;;;;;;
271;Алег Мінкін;1952-;1952;;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%B3_%D0%93%D0%B0%D1%9E%D1%80%D1%8B%D0%BB%D0%B0%D0%B2%D1%96%D1%87_%D0%9C%D1%96%D0%BD%D0%BA%D1%96%D0%BD;;https://knihi.com/Aleh_Minkin/;http://vershy.ru/category/aleg-minkin;;;Aleh_Minkin
272;Васіль Сахарчук;1953-2003;1953;2003;m;;;;https://be.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D1%96%D0%BB%D1%8C_%D0%AF%D0%BA%D0%B0%D1%9E%D0%BB%D0%B5%D0%B2%D1%96%D1%87_%D0%A1%D0%B0%D1%85%D0%B0%D1%80%D1%87%D1%83%D0%BA;;;;;;
273;Любоў Тарасюк;1953-2006;1953;2006;f;;;;https://be.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D1%9E_%D0%9A%D0%B0%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%86%D1%96%D0%BD%D0%B0%D1%9E%D0%BD%D0%B0_%D0%A2%D0%B0%D1%80%D0%B0%D1%81%D1%8E%D0%BA;;;;;;
274;Іван Рубін;1954-1993;1954;1993;m;;;;;https://www.livelib.ru/author/957370-ivan-rubin;;;;;
275;Уладзімір Марук;1954-2010;1954;2010;m;;;;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9C%D0%B0%D1%80%D1%83%D0%BA;;;;;;
276;Мікола Мятліцкі;1954-;1954;;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9C%D1%8F%D1%82%D0%BB%D1%96%D1%86%D0%BA%D1%96;;;;;;
277;Кастусь Жук;1954-;1954;;m;;;;;http://slounik.org/81005.html;;;;;
278;Павел Марціновіч;1954-2017;1954;2017;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D0%B7%D0%B5%D0%B2%D1%96%D1%87_%D0%9C%D0%B0%D1%80%D1%86%D1%96%D0%BD%D0%BE%D0%B2%D1%96%D1%87;;https://knihi.com/Paviel_Marcinovic/;;;;Paviel_Marcinovic
279;Валянціна Аколава;1954-2013;1954;2013;f;;;;https://be.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D1%8F%D0%BD%D1%86%D1%96%D0%BD%D0%B0_%D0%90%D0%BA%D0%BE%D0%BB%D0%B0%D0%B2%D0%B0;;;;;;
280;Алесь Жамойцін;1955-;1955;;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%96%D0%B0%D0%BC%D0%BE%D0%B9%D1%86%D1%96%D0%BD;;;;;;
281;Ірына Багдановіч;1956-;1956;;f;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%86%D1%80%D1%8B%D0%BD%D0%B0_%D0%AD%D1%80%D0%BD%D1%81%D1%82%D0%B0%D1%9E%D0%BD%D0%B0_%D0%91%D0%B0%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D1%96%D1%87;;https://knihi.com/Iryna_Bahdanovic/;http://vershy.ru/category/%D1%96ryna-bagdanovich;;;Iryna_Bahdanovic
282;Алесь Пісьмянкоў;1957-2004;1957;2004;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%9F%D1%96%D1%81%D1%8C%D0%BC%D1%8F%D0%BD%D0%BA%D0%BE%D1%9E;;;;;;
283;Леанід Дранько-Майсюк;1957-;1957;;m;;;;https://be.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B0%D0%BD%D1%96%D0%B4_%D0%92%D0%B0%D1%81%D1%96%D0%BB%D1%8C%D0%B5%D0%B2%D1%96%D1%87_%D0%94%D1%80%D0%B0%D0%BD%D1%8C%D0%BA%D0%BE-%D0%9C%D0%B0%D0%B9%D1%81%D1%8E%D0%BA;;;;;;
284;Сяржук Сокалаў-Воюш;1957-;1957;;m;;;;https://be.wikipedia.org/wiki/%D0%A1%D1%8F%D1%80%D0%B6%D1%83%D0%BA_%D0%A1%D0%BE%D0%BA%D0%B0%D0%BB%D0%B0%D1%9E-%D0%92%D0%BE%D1%8E%D1%88;;;;;;
285;Адам Глобус;1958-;1958;;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%90%D0%B4%D0%B0%D0%BC_%D0%93%D0%BB%D0%BE%D0%B1%D1%83%D1%81;;;http://vershy.ru/category/adam-globus;;;
286;Леанід Пранчак;1958-;1958;;m;;;;https://be.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B0%D0%BD%D1%96%D0%B4_%D0%86%D0%B2%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9F%D1%80%D0%B0%D0%BD%D1%87%D0%B0%D0%BA;;;;;;
287;Уладзімір Мазго;1959-;1959;;m;;;;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%9C%D1%96%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9C%D0%B0%D0%B7%D0%B3%D0%BE ;;;;;;
288;Анатоль Сыс;1959-2005;1959;2005;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C_%D0%A6%D1%96%D1%85%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%A1%D1%8B%D1%81;;https://knihi.com/Anatol_Sys/;http://vershy.ru/category/anatol-sys;;;Anatol_Sys
289;Ала Канапелька;1960-2015;1960;2015;f;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD%D0%B0%D1%9E%D0%BD%D0%B0_%D0%9A%D0%B0%D0%BD%D0%B0%D0%BF%D0%B5%D0%BB%D1%8C%D0%BA%D0%B0 ;;;;;;
290;Віктар Шніп;1960-;1960;;m;;;;https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%82%D0%B0%D1%80_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B5%D0%B2%D1%96%D1%87_%D0%A8%D0%BD%D1%96%D0%BF;;;;;;
291;Алесь Аркуш;1960-;1960;;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%90%D1%80%D0%BA%D1%83%D1%88;;;;;;
292;Галіна Булыка;1960-;1960;;m;;;;https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BB%D1%8B%D0%BA%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0;;;;;;
293;Алесь Бадак;1966-;1966;;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%91%D0%B0%D0%B4%D0%B0%D0%BA;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
